,Step,AE_Keys,mean,std
59,21000,rgb + obj_encoding_only,5.719718265533447,0.12785359461646575
60,22000,rgb,5.5964820861816404,0.43901813970333053
61,22000,rgb + obj,5.563237222035726,0.34701788866631617
62,22000,rgb + obj_encoding_only,5.583823204040527,0.14894160072708273
63,23000,rgb,5.484834353129068,0.4243349401186469
64,23000,rgb + obj,5.462007713317871,0.2657773243758607
65,23000,rgb + obj_encoding_only,5.504492950439453,0.1445406425651502
66,24000,rgb,5.424039045969645,0.4437729686710893
67,24000,rgb + obj,5.3944132486979175,0.2751908425513284
68,24000,rgb + obj_encoding_only,5.434896341959635,0.23771589545055258
69,25000,rgb,5.352109591166179,0.3701869723898034
70,25000,rgb + obj,5.31698694229126,0.2875980129820333
71,25000,rgb + obj_encoding_only,5.340060011545818,0.1488814582210303
72,26000,rgb,5.2489288965861,0.39586891599718776
73,26000,rgb + obj,5.219014231363933,0.31854883858513944
74,26000,rgb + obj_encoding_only,5.239115142822266,0.18807956049902785
75,27000,rgb,5.164898808797201,0.3175053319224723
76,27000,rgb + obj,5.150355466206869,0.2510887684893574
77,27000,rgb + obj_encoding_only,5.1720718701680495,0.1754006331520829
78,28000,rgb,5.1026993115743,0.3998148337908678
79,28000,rgb + obj,5.084178638458251,0.28860995706444575
80,28000,rgb + obj_encoding_only,5.0903667449951175,0.22867231108952588
81,29000,rgb,5.014105955759684,0.35627463120737074
82,29000,rgb + obj,4.979147656758626,0.25701977562302275
83,29000,rgb + obj_encoding_only,4.973055171966553,0.23904912669016723
84,30000,rgb,4.898554007212321,0.350447969489023
85,30000,rgb + obj,4.8796008110046385,0.2546925214747141
86,30000,rgb + obj_encoding_only,4.889373811086019,0.22951808524436623
87,31000,rgb,4.846597830454508,0.37098561022971516
88,31000,rgb + obj,4.8297352155049635,0.2929424079129258
89,31000,rgb + obj_encoding_only,4.8426898638407385,0.23118783684643104
90,32000,rgb,4.78434419631958,0.25135096204145063
91,32000,rgb + obj,4.763393561045328,0.21658710184047217
92,32000,rgb + obj_encoding_only,4.750664965311687,0.1994243048867071
93,33000,rgb,4.715650876363118,0.4023846014400818
94,33000,rgb + obj,4.701354185740152,0.25122722695809574
95,33000,rgb + obj_encoding_only,4.7003914197285965,0.24206595370734424
96,34000,rgb,4.651528358459473,0.2522732250136503
97,34000,rgb + obj,4.6424032529195145,0.24426516987989755
98,34000,rgb + obj_encoding_only,4.635586229960124,0.25987948892673435
99,35000,rgb,4.592375500996908,0.2511365972148939
100,35000,rgb + obj,4.581920750935873,0.32651391750951664
101,35000,rgb + obj_encoding_only,4.591640249888103,0.31286762922277184
102,36000,rgb,4.559651025136312,0.18667947827304301
103,36000,rgb + obj,4.548823706309001,0.25456041782189714
104,36000,rgb + obj_encoding_only,4.544146378835042,0.25687582100565703
105,37000,rgb,4.503261343638102,0.16109535121312604
106,37000,rgb + obj,4.483049201965332,0.21400677621783087
107,37000,rgb + obj_encoding_only,4.482338937123616,0.28829247630197924
108,38000,rgb,4.436013507843017,0.17532372343950406
109,38000,rgb + obj,4.424196688334147,0.25524870298928826
110,38000,rgb + obj_encoding_only,4.416684087117513,0.28486968872372154
111,39000,rgb,4.393408330281575,0.16293513701767276
112,39000,rgb + obj,4.371558634440104,0.23382782586717685
113,39000,rgb + obj_encoding_only,4.364249801635742,0.2664934731918879
114,40000,rgb,4.320132319132487,0.1541420743354668
115,40000,rgb + obj,4.316871039072672,0.23187892090564086
116,40000,rgb + obj_encoding_only,4.295276800791422,0.2751031748924318
117,41000,rgb,4.2629800796508786,0.12314838811829645
118,41000,rgb + obj,4.263587760925293,0.22429340090890137
119,41000,rgb + obj_encoding_only,4.26429181098938,0.3249800693378913
120,42000,rgb,4.223576784133911,0.13143042563183135
121,42000,rgb + obj,4.231343571345012,0.1803943535152642
122,42000,rgb + obj_encoding_only,4.230145263671875,0.2832009722490201
123,43000,rgb,4.1907439549764,0.0939639976444949
124,43000,rgb + obj,4.19470362663269,0.20781386226157605
125,43000,rgb + obj_encoding_only,4.201237090428671,0.3155407744223016
126,44000,rgb,4.153132025400797,0.1149712850307512
127,44000,rgb + obj,4.161846748987834,0.23897845879371848
128,44000,rgb + obj_encoding_only,4.155194091796875,0.3234781433263949
129,45000,rgb,4.111188141504924,0.07722879342233359
130,45000,rgb + obj,4.107357009251912,0.21489484677928614
131,45000,rgb + obj_encoding_only,4.104496129353841,0.28167997814678825
132,46000,rgb,4.055038944880168,0.11871123179190791
133,46000,rgb + obj,4.070598284403483,0.20009459872581595
134,46000,rgb + obj_encoding_only,4.064932886759441,0.32651102003107096
135,47000,rgb,4.025697580973308,0.09320143904546721
136,47000,rgb + obj,4.036899932225545,0.16319942057587475
137,47000,rgb + obj_encoding_only,4.031844758987427,0.26506677234595516
138,48000,rgb,3.9804234663645426,0.08142771538601502
139,48000,rgb + obj,4.002697722117107,0.15364155766603677
140,48000,rgb + obj_encoding_only,3.997028096516927,0.3258527216480343
141,49000,rgb,3.94576776822408,0.10862835230063309
142,49000,rgb + obj,3.967156871159871,0.1392149277713283
143,49000,rgb + obj_encoding_only,3.955781491597494,0.30492193450555805
144,50000,rgb,3.9051528771718345,0.10720720197708664
145,50000,rgb + obj,3.9215279738108313,0.12628916754563713
146,50000,rgb + obj_encoding_only,3.915690883000692,0.33591393051224794
147,51000,rgb,3.856830231348673,0.09144175564593142
148,51000,rgb + obj,3.8837053298950197,0.13974840086614984
149,51000,rgb + obj_encoding_only,3.877328761418661,0.2824871449389974
150,52000,rgb,3.8235132535298666,0.048936647921727736
151,52000,rgb + obj,3.8501840432484946,0.15355479713603706
152,52000,rgb + obj_encoding_only,3.8451540946960447,0.31268081332087805
153,53000,rgb,3.7877161820729577,0.07134742333088484
154,53000,rgb + obj,3.79703893661499,0.11108272110524595
155,53000,rgb + obj_encoding_only,3.7983017603556313,0.34054227105867957
156,54000,rgb,3.7439252376556396,0.1140713711168946
157,54000,rgb + obj,3.7647569497426345,0.13815336463785505
158,54000,rgb + obj_encoding_only,3.7609278519948317,0.3284206654643731
159,55000,rgb,3.7235617001851393,0.16865982517588715
160,55000,rgb + obj,3.7319180170694985,0.09452826953802314
161,55000,rgb + obj_encoding_only,3.723503462473551,0.331553687557464
162,56000,rgb,3.6695919036865234,0.07874980018096701
163,56000,rgb + obj,3.6792130629221598,0.09167642769224955
164,56000,rgb + obj_encoding_only,3.670648638407389,0.32427280480326204
165,57000,rgb,3.6308873653411866,0.08272598147343692
166,57000,rgb + obj,3.644612216949463,0.06925284878445448
167,57000,rgb + obj_encoding_only,3.6450198491414385,0.3371121325321722
168,58000,rgb,3.6129477977752686,0.07481967255356098
169,58000,rgb + obj,3.6285566647847496,0.09621492378621212
170,58000,rgb + obj_encoding_only,3.631413904825846,0.3330374362332644
171,59000,rgb,3.6015639305114746,0.04608399964422483
172,59000,rgb + obj,3.6131264368693032,0.08768893890018332
173,59000,rgb + obj_encoding_only,3.6072838942209886,0.3056895485356247
174,60000,rgb,3.566311200459798,0.06251557391627574
175,60000,rgb + obj,3.5706268310546876,0.09127344803097917
176,60000,rgb + obj_encoding_only,3.557136138280233,0.277410550725158
177,61000,rgb,3.5251995245615637,0.05619600360316079
178,61000,rgb + obj,3.5349086125691733,0.10512791713180923
179,61000,rgb + obj_encoding_only,3.530749797821045,0.2751707312568639
180,62000,rgb,3.4985948403676352,0.03877047830558833
181,62000,rgb + obj,3.5069509506225587,0.10362933153411373
182,62000,rgb + obj_encoding_only,3.5002600034077966,0.2773939003059356
183,63000,rgb,3.4758997917175294,0.03174936021410203
184,63000,rgb + obj,3.4906055450439455,0.08517910342503028
185,63000,rgb + obj_encoding_only,3.4874505360921226,0.2596292265275984
186,64000,rgb,3.4699714501698815,0.11105677080083205
187,64000,rgb + obj,3.481846284866333,0.058977791751139604
188,64000,rgb + obj_encoding_only,3.4735671679178877,0.2523353529565228
189,65000,rgb,3.4465684096018476,0.061792963666401704
190,65000,rgb + obj,3.454277229309082,0.08445196614159962
191,65000,rgb + obj_encoding_only,3.4394240061442054,0.2636849740155559
192,66000,rgb,3.4087374210357666,0.09832642937282832
193,66000,rgb + obj,3.414778216679891,0.06998298032794038
194,66000,rgb + obj_encoding_only,3.405830558141073,0.25753519570242356
195,67000,rgb,3.383665402730306,0.09676733717640021
196,67000,rgb + obj,3.4011749903361,0.07487898090998092
197,67000,rgb + obj_encoding_only,3.398730993270874,0.23744145042646714
198,68000,rgb,3.3710446516672774,0.09249224257437012
199,68000,rgb + obj,3.379371802012126,0.04320845310702248
200,68000,rgb + obj_encoding_only,3.365697272618611,0.23041579472018303
201,69000,rgb,3.328825076421102,0.059785017773053235
202,69000,rgb + obj,3.3473906199137367,0.041378751259499164
203,69000,rgb + obj_encoding_only,3.340528631210327,0.2590050570269105
204,70000,rgb,3.314914528528849,0.0736677370610926
205,70000,rgb + obj,3.33723136583964,0.06743897694186012
206,70000,rgb + obj_encoding_only,3.3365611871083574,0.25079713446523827
207,71000,rgb,3.3010301907857253,0.11913133909322268
208,71000,rgb + obj,3.314423863093059,0.06433491741437544
209,71000,rgb + obj_encoding_only,3.30106520652771,0.24317308568994736
210,72000,rgb,3.2656303087870278,0.10556534664436965
211,72000,rgb + obj,3.2805237452189124,0.04281442760930484
212,72000,rgb + obj_encoding_only,3.2778241316477454,0.2938776496875409
213,73000,rgb,3.2636647701263426,0.13136977279200143
214,73000,rgb + obj,3.2809671243031815,0.0901535097343605
215,73000,rgb + obj_encoding_only,3.2776205221811936,0.25042434844815664
216,74000,rgb,3.2477583408355715,0.09887904651372191
217,74000,rgb + obj,3.25820034344991,0.05898359597097462
218,74000,rgb + obj_encoding_only,3.245201826095581,0.20274061625119164
219,75000,rgb,3.2164058367411292,0.07088573649228971
220,75000,rgb + obj,3.2254796187082926,0.08590296880059352
221,75000,rgb + obj_encoding_only,3.2188049475351965,0.28870426895891227
222,76000,rgb,3.1859691301981607,0.09813335108024494
223,76000,rgb + obj,3.201251268386841,0.048087286485804764
224,76000,rgb + obj_encoding_only,3.1931230068206786,0.2576815510364039
225,77000,rgb,3.171960687637329,0.10648241695105502
226,77000,rgb + obj,3.190824794769287,0.06699836141367058
227,77000,rgb + obj_encoding_only,3.1896337350209554,0.2615532476308328
228,78000,rgb,3.162485996882121,0.12950855328365324
229,78000,rgb + obj,3.1807010173797607,0.06928199766513365
230,78000,rgb + obj_encoding_only,3.1680037498474123,0.2424988815210611
231,79000,rgb,3.1414614200592044,0.1297531051834347
232,79000,rgb + obj,3.1607256571451825,0.11947979837363028
233,79000,rgb + obj_encoding_only,3.1501192092895507,0.24320807391960517
234,80000,rgb,3.1261712233225505,0.11263250232819887
235,80000,rgb + obj,3.1450801690419516,0.06409966060628036
236,80000,rgb + obj_encoding_only,3.1365492502848307,0.2306470865871357
237,81000,rgb,3.109613037109375,0.1167286309183124
238,81000,rgb + obj,3.125715525945028,0.08356075928412292
239,81000,rgb + obj_encoding_only,3.1185690561930337,0.2570240438206566
240,82000,rgb,3.1033326943715416,0.09681642825940366
241,82000,rgb + obj,3.119704564412435,0.08057806135241782
242,82000,rgb + obj_encoding_only,3.1095288435618085,0.272068240445594
243,83000,rgb,3.09021585782369,0.15089010385197793
244,83000,rgb + obj,3.106772867838542,0.05839524547823632
245,83000,rgb + obj_encoding_only,3.09554754892985,0.25130789257176706
246,84000,rgb,3.0779545466105143,0.10916417194422845
247,84000,rgb + obj,3.0987513224283854,0.056641687759050915
248,84000,rgb + obj_encoding_only,3.0894181728363037,0.23015631193455013
249,85000,rgb,3.0768472512563068,0.1863124944957624
250,85000,rgb + obj,3.0891511917114256,0.08035461121503466
251,85000,rgb + obj_encoding_only,3.0877441565195722,0.15721444013297323
252,86000,rgb,3.0625178972880045,0.12432512320927323
253,86000,rgb + obj,3.0822094599405925,0.06581767893072271
254,86000,rgb + obj_encoding_only,3.071337604522705,0.2112672451518946
255,87000,rgb,3.0485273996988935,0.11898626919622476
256,87000,rgb + obj,3.0550900141398114,0.10091680291307772
257,87000,rgb + obj_encoding_only,3.0521341800689696,0.253284125313134
258,88000,rgb,3.023380215962728,0.09868098855438812
259,88000,rgb + obj,3.03820169766744,0.07116596192960459
260,88000,rgb + obj_encoding_only,3.033739026387533,0.2554507185569159
261,89000,rgb,3.005096117655436,0.0954411655056071
262,89000,rgb + obj,3.026050106684367,0.0944041362308207
263,89000,rgb + obj_encoding_only,3.0217631816864015,0.24392135836631074
264,90000,rgb,2.999118375778198,0.06115498099240475
265,90000,rgb + obj,3.016093603769938,0.08593714459464251
266,90000,rgb + obj_encoding_only,3.0181921958923335,0.23275298550877052
267,91000,rgb,2.988754463195801,0.13606979619002227
268,91000,rgb + obj,3.0058016618092855,0.0788254009819987
269,91000,rgb + obj_encoding_only,2.9923078378041583,0.2542183144729324
270,92000,rgb,2.96364688873291,0.10829297441171176
271,92000,rgb + obj,2.976116148630778,0.08275513252926449
272,92000,rgb + obj_encoding_only,2.97090531984965,0.23633892575151585
273,93000,rgb,2.948026434580485,0.12211679541030518
274,93000,rgb + obj,2.967569446563721,0.08169600907856939
275,93000,rgb + obj_encoding_only,2.965850035349528,0.25100498056755827
276,94000,rgb,2.947441053390503,0.13963026875836324
277,94000,rgb + obj,2.9618556340535482,0.08046590946057663
278,94000,rgb + obj_encoding_only,2.9572068850199384,0.26836695201478583
279,95000,rgb,2.9367236614227297,0.10982602114966047
280,95000,rgb + obj,2.956183497111003,0.08874453704668794
281,95000,rgb + obj_encoding_only,2.945010900497437,0.25574563800526856
282,96000,rgb,2.9270023028055827,0.14214519664936223
283,96000,rgb + obj,2.945648590723674,0.08666887595944224
284,96000,rgb + obj_encoding_only,2.934500980377197,0.24919571884158814
285,97000,rgb,2.9090758164723716,0.13063932737460707
286,97000,rgb + obj,2.92714204788208,0.07879362004998625
287,97000,rgb + obj_encoding_only,2.9205055872599286,0.272047256685901
288,98000,rgb,2.896300665537516,0.11816372950272298
289,98000,rgb + obj,2.912157964706421,0.07295549814189589
290,98000,rgb + obj_encoding_only,2.9167924722035727,0.2918537819166859
291,99000,rgb,2.897905206680298,0.10580625986200393
292,99000,rgb + obj,2.9158936341603594,0.04712407161225073
293,99000,rgb + obj_encoding_only,2.9173550446828207,0.2380098221672337
294,100000,rgb,2.8991494019826254,0.0997248051839317
295,100000,rgb + obj,2.906983502705892,0.06912577170127351
296,100000,rgb + obj_encoding_only,2.9033546447753906,0.21554406241616147
